compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Renta," Oficina en Renta en Bosques del Valle, San Pedro Garza García, Nuevo León de uso comercial ",MX$55.000,  390 m² ," San Pedro Garza García, Nuevo León ",  4 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 7500 Metros En Parque Industrial Pueblo Nuevo Apodaca Nuevo León ,,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local En Renta De 710 Metros Comercial Frente A Avenida Apodaca Nuevo León ,MX$71.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Renta de casa en real del valle, privada nubes, santa catarina ",MX$16.000,  152 m² ," 66350, Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Casa Em Renta Dominio Cumbres Montenueva Sector Alberdi ,MX$17.000,  182 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta," Local Comercial En Renta, Colonia Valle Del Mirador, Monterrey, N. L ",MX$57.000,  540 m² ," Monterrey, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Renta De Terreno Comercial En El Centro De Apodaca ,,," Apodaca, Nuevo León ",,,Hace 28 días,Lamudi
Renta, Casas Renta García Zona Cumbres 62-CR-1972 ,MX$17.900,  7 m² ," 66036, García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 2 días,Vivanuncios
Renta, Casa En Renta En La Colonia Alta Vista Invernadero ,MX$30.000,," Monterrey, Nuevo León ",  3 Rec. ,  1 Baños ,Hace 16 días,Lamudi
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$39.530,  94 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Renta De Bodega 400m2, Cumbres, Lincoln ",MX$38.000,  400 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta departamento kerenda valle poniente ,MX$30.000,," Santa Catarina, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento Amueblado ,MX$40.000,  112 m² ," Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta, Casa En Renta En Cumbres Madeira ,MX$17.900,," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 24 días,Lamudi
Renta, Casa en renta en Apodaca ,MX$15.500,," 66612, Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina En Renta En San Jerónimo En Monterrey ,MX$126.820,  373 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Hermoso Local En Renta En El Sur De Monterrey, Plaza Comercial Covarrubias ",MX$18.500,  54 m² ," La Primavera, Galeana, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina Torre Comercial América ,MX$147.000,  339 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Se RENTA CASA en Dominio Sector Provenza Terra I ,MX$13.000,," 66036, García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento En Renta En Bonavente Vertical Living ,MX$17.500,  89 m² ," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 2 días,Lamudi
Renta, Departamento En Torre Pravia Mitras ,MX$15.500,  90 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta, Suites Palo Blanco ,MX$16.000,  85 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 16 días,Lamudi
Renta, Departamento En Renta En Retama Dinastia Colinas De San Jeronimo ,MX$24.000,  140 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta, Casasenrentaensin Nombre ,MX$19.500,  275 m² ," Monterrey, Nuevo León ",  4 Rec. ,  5 Baños ,Hace +30 días,Lamudi
Renta," Casa en Renta en Cumbres Andara, García ",MX$13.000,," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Quinta en renta En Residencial Campestre Portal de Norte Zuazua N. L ,MX$20.000,  185 m² ," General Zuazua, Nuevo León ",  3 Rec. ,  5 Baños ,Hace +1 año,Vivanuncios
Renta, Linda Casa en Paraje Santa Rosa-75570 ,MX$16.700,  132 m² ," 66604, Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Oficina En Renta, Ciénega De Flores ",MX$25.000,  400 m² ," Ciénega de Flores, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 9 días,Lamudi
Renta, Terreno En Renta De 1800 Metros Industrial Huinalá Apodaca Nuevo León ,MX$18.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 1000 Metros Centro Apodaca Nuevo León ,MX$30.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 1860 Metros Parque Industrial Apodaca Nuevo Leon ,MX$110.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en Renta, San Pedro Garza García, Nuevo León ",MX$160.000,  440 m² ," 66265, San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, R302 Local Ruiz Cortines Ote. Mitras Centro Monterrey ,MX$10.000,  90 m² ," Monterrey, Nuevo León ",,,Hace 10 días,Lamudi
Renta," Local En Valle Oriente, San Pedro Garza Garcia ",MX$50.000,  121 m² ," San Pedro Garza García, Nuevo León ",,,Hace 27 días,Lamudi
Renta, Oficina En Renta ,MX$37.000,  145 m² ," Monterrey, Nuevo León ",,,Hace 9 días,Lamudi
Renta, Local Renta Centro Guadalupe ,MX$95.000,  600 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta San Pedro Garza García Zona Valle 40-DR-3590 ,MX$136.293,," 66267, San Pedro Garza García, Nuevo León ",  4 Rec. ,  6 Baños ,Hace +1 año,Vivanuncios
Renta, Casa - Valle del Salduero ,MX$10.500,," Apodaca, Nuevo León ",  3 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Casa - Francisco I Madero ,MX$22.000,," Francisco I. Madero, Los Aldamas, Nuevo León ",  4 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Renta De Oficinas En Valle Oriente San Pedro Garza Garcia ,MX$159.840,  444 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casas Renta General Escobedo Zona Escobedo 62-CR-1950 ,MX$14.500,  7 m² ," 66059, General Escobedo, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 23 días,Vivanuncios
Renta, Casa En Renta En Lomas Palmeira ,MX$11.500,  132 m² ," García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 16 días,Lamudi
Renta, 365326- departamento en renta en col. Plaza nave 01 ,MX$18.000,," 66637, Apodaca, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina En Renta Edificio Tevo. En Valle Oriente ,MX$48.000,  116 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta En Colonia Obispado ,MX$8.900,  43 m² ," Monterrey, Nuevo León ",,,Hace 24 días,Lamudi
Renta," Renta De Local Comercial En Calzada Del Valle, San Pedro Garza Garcia ",MX$100.650,  179 m² ," San Pedro Garza García, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Localesenrentaensan José ,MX$14.000,  80 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en Renta en Valle de Las Alamedas, San Nicolas ",MX$17.000,," San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Local En Renta En Cumbres En García ,MX$47.189,  120 m² ," García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en Renta en Portal de Cumbres ,MX$15.000,," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," PRO5428 Casas en Renta, Jardines de Andalucia en Guadalupe ",MX$9.500,," 67193, Guadalupe, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Renta De Bodega Colonia Agua Nueva, Guadalupe ",MX$38.000,  516 m² ," Guadalupe, Nuevo León ",,,Hace 28 días,Lamudi
Renta, Departamento - Apodaca ,MX$13.900,," Apodaca, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Casa Venta Cerradas de Anahuac Sector Premier ,MX$14.500,," Anáhuac, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 29 días,Vivanuncios
Renta, Casa en Renta en Col Arbado en Apodaca ,MX$15.000,  213 m² ," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Local En Renta En Manuel Gómez Morin En San Pedro Garza Garcia ,MX$21.460,  53 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento Renta En Myo Frente A Paseo Santa Lucia Centro ,MX$17.000,  70 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta," Casa en Renta, Monterrey, Nuevo León ",MX$18.000,  212 m² ," 64346, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento a estrenar de 2 habitación, ubicado en Monterrey Nuevo León-82815 ",MX$16.000,," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 16 días,Vivanuncios
Renta, Terreno En Renta Y Venta De 10191 Metros Uso Mixto Valle Soleado Guadalupe Nuevo León ,MX$254.775,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 500 Metros Comercial Frente A Avenida Escobedo Nuevo León ,MX$50.000,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Oficina Anillo Periférico ,MX$11.500,  400 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Local En Renta Plaza La Juventud Ubicada En San Nicolas De Los Garza ,MX$55.000,  159 m² ," San Nicolás de los Garza, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Local En Renta San Pedro Calzada Del Valle ,MX$40.000,  90 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta Santa Catarina Zona Santa Catarina 06-DR-6569 ,MX$7.500,," 66179, Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 18 días,Vivanuncios
Renta, Departamentos En Renta En Monterrey Centro ,MX$11.035,  78 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta, Bodegasenrentaenjacarandas Sector 1 ,,  9.474 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casasenrentaencumbres Allegro ,MX$20.000,  219 m² ," Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Renta," Renta *Local En Planta Baja, Centro De Monterrey ",MX$23.400,  72 m² ," Monterrey, Nuevo León ",,,Hace 28 días,Lamudi
Renta, Departamento En Renta Col. Del Valle ,MX$22.000,  90 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta, Casa en renta rincon de la primavera zona monterrey sur ,MX$22.500,," La Primavera, Galeana, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 3 días,Vivanuncios
Renta, Oficina En Renta En Ricardo Margain En San Pedro Garza García ,MX$74.000,  110 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa Renta Capellanía Residencial Sector San Carlos Apodaca ,MX$10.300,  120 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 3 días,Lamudi
Renta," Local En Renta Av Juarez, Guadalupe, Nl Lo Adecuamos A Tu Necesidad ",MX$55.000,  600 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta En San Jerónimo En Monterrey ,MX$54.400,  160 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina Torre Malva (Que Forma Parte Del Distrito Armida) (Valle Ote) ,MX$35.000,  166 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en renta en paseo de cumbres, monterrey, n. L ",MX$14.000,," 64349, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 4 días,Vivanuncios
Renta, Oficina Avanta Gardens ,MX$70.200,  180 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa De 4 Recamaras Rincon De La Montaña 36,000 Cerca Del Parque ",MX$36.000,  300 m² ," San Pedro Garza García, Nuevo León ",  4 Rec. ,  3 Baños ,Hace 24 días,Lamudi
Renta, Departamento Renta En Los Elementos Colinas De San Jeronimo ,MX$30.000,  180 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta," Departamento en Renta en Santa Fe Living, Fraccionamiento Privado ",MX$17.500,  83 m² ," 67117, Melchor Ocampo, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno Comercial En Renta Av Alto Flujo Vehicular ,MX$95.000,," San Nicolás de los Garza, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Linda casa en Fomerrey 51, Monterrey-72991 ",MX$12.500,  105 m² ," Monterrey, Nuevo León ",  4 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Consultorio En Renta En Plaza El Encino ,MX$7.500,," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodegasenrentaencerradas De Casa Blanca ,,  9.072 m² ," San Nicolás de los Garza, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Valle Oriente Oficina En Renta Equipada Torre Cibeles ,MX$9.000,  24 m² ," Monterrey, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Bodega En Renta De 721 Metros En Parque Apodaca Nuevo León ,MX$62.727,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta 4575 Metros En Parque Industrial Apodaca Nuevo León ,MX$352.275,  4.575 m² ," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 660 Metros Metroplex Apodaca Nuevo León ,MX$57.000,  1.000 m² ," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en renta amueblado en san pedro garza garcía, nuevo león ",MX$18.000,," San Pedro Garza García, Nuevo León ",  10 Rec. ,,Hace +30 días,Vivanuncios
Renta, Casa en renta cumbres arezzo ,MX$11.000,  150 m² ," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno Centro De Monterrey - Pino Suarez ,MX$36.500,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, 452134 casa en renta en col. Cortijo del rio en monterrey ,MX$30.000,," 64890, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en renta pet friendly por tampiquito y valle capistrano san pedro ,MX$29.000,," San Pedro Garza García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 9 días,Vivanuncios
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$60.732,  134 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Naves Industriales En Guadalupe ,,," San Antonio, Doctor Arroyo, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa En Renta Cumbres Platinum Entrega Inmediata ,MX$24.000,  239 m² ," Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Renta, Locales Plaza Rocallosos ,MX$31.000,  52 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta Local Comercial Cumbres Elite ,MX$73.199,  305 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta paseo del vergel ,MX$23.000,  161 m² ," 64988, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 17 días,Vivanuncios
Renta," Departamento en renta amueblado, Valle oriente ",MX$150.000,  460 m² ," 66278, San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta," Renta Oficina En San Pedro Garza Garcia, Valle Oriente Zona De Corporativos ",MX$50.000,  200 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta Planta Alta 2 Hab Brisas espaldas Prepa Tec ,MX$12.000,  70 m² ," 64790, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 20 días,Vivanuncios
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$70.434,  167 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta en Jardines de Lindavista 3 recámaras ,MX$13.500,," Guadalupe, Nuevo León ",  10 Rec. ,,Hace 7 días,Vivanuncios
Renta, Terreno En Renta De 780 Metros Sobre Av. Benito Juárez - Carretera Reynosa ,MX$30.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Los Castaños Privada Residencial -Casa en Renta/Venta- CENTRO DE APODACA N. L ,MX$11.700,," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Zona sur casa en renta en privadas del paseo, monterrey, n. L ",MX$38.000,  387 m² ," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 8 días,Vivanuncios
Renta, Bodega Industrial Renta Escobedo ,MX$45.000,  765 m² ," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta En Valle Oriente En San Pedro Garza García ,MX$487.380,  974 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en RentaPaseo de los Nogales Santa Rosa ,MX$8.000,," Los Nogales, Agualeguas, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta Cerca Del Libramiento Noreste-Zona Mitras Arco Vial ,MX$115.000,  1.358 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta De Nave Industrial En Zona Guadalupe ,,  4.275 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Bodega Industrial En Renta Santa En Catarina 1,250 M2 ",MX$100.000,  1.250 m² ," Santa Catarina, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta Monterrey Zona Centro 40-DR-6701 ,MX$16.500,," 64019, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Oficinas En Renta, Estricta Seguridad, Valle, San Pedro Garza García Nuevo León ",MX$35.000,  120 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno En Renta De 1 Hectárea Uso Mixto Huinalá Apodaca Nuevo León ,MX$120.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Casa en renta de 128 metros rinconada colonial apodaca nuevo león ,MX$13.000,," Apodaca, Nuevo León ",  10 Rec. ,,Hace +30 días,Vivanuncios
Renta, Casa en renta Monetta Residencial Apodaca Nuevo Leon Ave Concordia ,MX$14.000,  170 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 17 días,Vivanuncios
Renta, Renta De Almacen En Av. De Flujo De Transito ,MX$40.000,  411 m² ," Guadalupe, Nuevo León ",,,Hace 23 días,Lamudi
Renta," Renta de departamento, col. Del valle, san pedro garza garcia, nl ",MX$16.000,," 66220, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Oficina En Renta En Santa María En Monterrey ,MX$187.520,  586 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodegasenrentaenemiliano Zapata ,MX$55.000,  600 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno Industrial En Renta Escobedo N. L ,MX$65.000,," General Escobedo, Nuevo León ",,,Hace 16 días,Lamudi
Renta, Local En Renta San Nicolas De Los Garza ,MX$53.000,  288 m² ," San Nicolás de los Garza, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Local En Centro De San Nicolás ,MX$9.500,  55 m² ," San Nicolás de los Garza, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en Renta en Hacienda Santa Clara, Zona Cumbres ",MX$13.000,," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento - Condocasa Lindavista ,MX$6.500,  45 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Oficina En Renta, Valle ",MX$40.000,  145 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Cuarto compatido en renta en zona tec. Monterrey, n. L ",MX$11.000,," Tecnológico, Monterrey, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 4 días,Vivanuncios
Renta, Renta Casa Oficina Zona Valle Los Rios ,MX$35.000,  313 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta la nube arboleda ,MX$95.000,  158 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Casa - La Primavera 1 Sector ,MX$20.000,," La Primavera, Galeana, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento 1 Recamara En Edificio ,MX$19.500,  50 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta," Casa en renta en acanto residencial, apodaca, n. L ",MX$9.000,  139 m² ," 66647, Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Local Para Oficina, Consultorio, Despacho En Calzada Del Valle ",MX$55.000,  145 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Departamento amueblado zona Tec, Valle Oriente ",MX$10.000,  46 m² ," 64740, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en renta Las Palmas Apodaca ,MX$8.000,  62 m² ," 66635, Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 4 días,Vivanuncios
Renta, Oficina En Renta En Zona Centro En Monterrey ,,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno En Renta Frente Carretera Nacional El Uro ,MX$135.000,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
